user_id,session_id,product_id,event_type,timestamp,duration_seconds
2163,sess_2163_66716,1964,add_to_cart,1755123707,612.5
491,sess_491_88605,2929,view,1764751595,794.86
491,sess_491_88605,2929,click,1764751702,830.27
895,sess_895_26695,2168,view,1764663182,416.09
1491,sess_1491_98102,2226,view,1766091749,818.39
1491,sess_1491_98102,2226,click,1766091817,448.91
1491,sess_1491_98102,2226,add_to_cart,1766092015,401.86
1370,sess_1370_74130,2878,view,1758100332,682.89
2573,sess_2573_94040,2644,view,1761714386,797.92
2573,sess_2573_94040,2644,click,1761714500,241.33
2573,sess_2573_94040,2644,add_to_cart,1761714648,33.2
2573,sess_2573_94040,2644,purchase,1761714749,475.41
2573,sess_2573_94040,2644,purchase,1761714954,612.98
1235,sess_1235_77146,1904,view,1764517649,205.97
1235,sess_1235_77146,1904,click,1764517786,757.44
1235,sess_1235_77146,1904,add_to_cart,1764517837,416.73
1773,sess_1773_96498,2905,view,1763033359,7.51
1773,sess_1773_96498,2905,click,1763033438,790.0
1773,sess_1773_96498,2905,add_to_cart,1763033685,117.24
757,sess_757_90522,2053,view,1767644701,106.8
1851,sess_1851_96929,2135,view,1754625847,723.43
1851,sess_1851_96929,2135,click,1754625917,221.89
339,sess_339_78060,1877,view,1762347611,452.82
339,sess_339_78060,1877,click,1762347684,853.4
339,sess_339_78060,1877,add_to_cart,1762347757,799.99
339,sess_339_78060,1877,purchase,1762348049,506.21
339,sess_339_78060,1877,purchase,1762348215,811.0
2407,sess_2407_36201,1442,view,1764686887,31.27
2566,sess_2566_67109,2818,view,1767725433,139.91
2566,sess_2566_67109,2818,click,1767725596,562.87
2566,sess_2566_67109,2818,add_to_cart,1767725469,112.65
1482,sess_1482_95062,1326,view,1767177065,546.74
1482,sess_1482_95062,1326,click,1767177223,592.9
1648,sess_1648_38697,1781,view,1767452771,740.45
1648,sess_1648_38697,1781,click,1767452818,819.32
1468,sess_1468_56219,2741,view,1763369089,880.65
1468,sess_1468_56219,2741,click,1763369101,396.71
1468,sess_1468_56219,2741,add_to_cart,1763369427,534.26
1468,sess_1468_56219,2741,purchase,1763369374,248.39
1468,sess_1468_56219,2741,purchase,1763369169,724.08
2797,sess_2797_31410,1949,view,1767378528,132.23
2797,sess_2797_31410,1949,click,1767378693,548.72
881,sess_881_10573,1192,view,1767441684,116.09
881,sess_881_10573,1192,click,1767441709,598.21
881,sess_881_10573,1192,add_to_cart,1767441966,126.89
160,sess_160_77787,2553,view,1765691426,271.56
160,sess_160_77787,2553,click,1765691462,703.8
160,sess_160_77787,2553,add_to_cart,1765691452,510.39
160,sess_160_77787,2553,purchase,1765691483,818.68
160,sess_160_77787,2553,purchase,1765691798,268.29
1180,sess_1180_38510,2452,view,1752455784,323.67
1180,sess_1180_38510,2452,click,1752455913,540.4
1180,sess_1180_38510,2452,add_to_cart,1752455898,528.63
1180,sess_1180_38510,2452,purchase,1752456201,847.11
1180,sess_1180_38510,2452,purchase,1752455956,244.53
2936,sess_2936_41025,1675,view,1758981352,337.9
2936,sess_2936_41025,1675,click,1758981378,482.67
2936,sess_2936_41025,1675,add_to_cart,1758981610,131.66
2780,sess_2780_67224,1385,view,1763205501,528.61
2780,sess_2780_67224,1385,click,1763205531,454.49
757,sess_757_57858,2784,view,1756963815,617.32
757,sess_757_57858,2784,click,1756963955,705.31
757,sess_757_57858,2784,add_to_cart,1756964163,651.71
1379,sess_1379_87561,2854,view,1767122463,49.22
1379,sess_1379_87561,2854,click,1767122599,112.42
1379,sess_1379_87561,2854,add_to_cart,1767122689,655.41
2542,sess_2542_44314,1673,view,1755366289,408.68
2542,sess_2542_44314,1673,click,1755366320,608.01
2542,sess_2542_44314,1673,add_to_cart,1755366471,14.39
2903,sess_2903_77174,2561,view,1758509245,527.1
2903,sess_2903_77174,2561,click,1758509279,796.41
2903,sess_2903_77174,2561,add_to_cart,1758509421,663.65
2091,sess_2091_95774,2172,view,1763527291,367.09
2091,sess_2091_95774,2172,click,1763527370,37.92
1362,sess_1362_64129,1055,view,1757817131,312.66
1362,sess_1362_64129,1055,click,1757817226,541.6
1362,sess_1362_64129,1055,add_to_cart,1757817247,332.07
1362,sess_1362_64129,1055,purchase,1757817401,457.96
1362,sess_1362_64129,1055,purchase,1757817227,773.06
2080,sess_2080_97037,2550,view,1765251389,395.34
2080,sess_2080_97037,2550,click,1765251478,270.72
1852,sess_1852_74639,2286,view,1763255471,517.41
1852,sess_1852_74639,2286,click,1763255522,333.57
1852,sess_1852_74639,2286,add_to_cart,1763255541,114.45
1852,sess_1852_74639,2286,purchase,1763255879,403.19
1852,sess_1852_74639,2286,purchase,1763255783,663.26
1018,sess_1018_90700,1989,view,1767164091,444.62
1018,sess_1018_90700,1989,click,1767164168,786.88
1018,sess_1018_90700,1989,add_to_cart,1767164287,540.26
1018,sess_1018_90700,1989,purchase,1767164322,493.13
1018,sess_1018_90700,1989,purchase,1767164427,512.7
1705,sess_1705_23831,1946,view,1760489453,120.18
1705,sess_1705_23831,1946,click,1760489631,507.71
1705,sess_1705_23831,1946,add_to_cart,1760489677,593.43
2002,sess_2002_53239,1241,view,1761703506,199.68
2002,sess_2002_53239,1241,click,1761703518,837.19
1845,sess_1845_44538,1883,view,1757340565,338.67
1845,sess_1845_44538,1883,click,1757340601,704.23
1845,sess_1845_44538,1883,add_to_cart,1757340653,442.25
1845,sess_1845_44538,1883,purchase,1757341099,434.93
1845,sess_1845_44538,1883,purchase,1757340953,178.41
258,sess_258_58210,2930,view,1765911869,182.56
258,sess_258_58210,2930,click,1765911900,447.3
258,sess_258_58210,2930,add_to_cart,1765912205,737.39
229,sess_229_57780,1695,view,1762166955,217.35
229,sess_229_57780,1695,click,1762167034,318.52
229,sess_229_57780,1695,add_to_cart,1762167283,867.12
1490,sess_1490_34554,2892,view,1765746608,892.9
1490,sess_1490_34554,2892,click,1765746782,194.01
1490,sess_1490_34554,2892,add_to_cart,1765746808,715.1
1490,sess_1490_34554,2892,purchase,1765747127,435.81
1490,sess_1490_34554,2892,purchase,1765747052,373.87
222,sess_222_11019,2148,view,1762751939,83.4
222,sess_222_11019,2148,click,1762752072,376.22
222,sess_222_11019,2148,add_to_cart,1762751975,265.04
326,sess_326_58569,1971,view,1752531335,612.76
2291,sess_2291_22253,1658,view,1757312346,411.66
2291,sess_2291_22253,1658,click,1757312410,201.54
2278,sess_2278_90748,1786,view,1756374461,783.44
2738,sess_2738_14724,2393,view,1759027566,860.14
2738,sess_2738_14724,2393,click,1759027703,885.01
2738,sess_2738_14724,2393,add_to_cart,1759027854,315.88
2738,sess_2738_14724,2393,purchase,1759028100,22.97
2738,sess_2738_14724,2393,purchase,1759027674,31.04
1523,sess_1523_88278,2619,view,1766497341,98.12
1523,sess_1523_88278,2619,click,1766497398,156.72
663,sess_663_16355,1832,view,1767257358,637.64
663,sess_663_16355,1832,click,1767257538,610.4
663,sess_663_16355,1832,add_to_cart,1767257488,637.15
2338,sess_2338_75506,1888,view,1757955110,167.26
2338,sess_2338_75506,1888,click,1757955115,599.45
968,sess_968_77994,2113,view,1764965903,894.86
968,sess_968_77994,2113,click,1764965924,504.08
968,sess_968_77994,2113,add_to_cart,1764966227,190.92
968,sess_968_77994,2113,purchase,1764966146,255.71
968,sess_968_77994,2113,purchase,1764966383,468.24
1689,sess_1689_66659,2583,view,1761029616,673.21
1689,sess_1689_66659,2583,click,1761029690,792.73
1689,sess_1689_66659,2583,add_to_cart,1761029694,665.49
1689,sess_1689_66659,2583,purchase,1761030048,210.09
1689,sess_1689_66659,2583,purchase,1761030160,629.72
761,sess_761_63052,1603,view,1760513144,433.18
761,sess_761_63052,1603,click,1760513187,655.41
1692,sess_1692_13930,1629,view,1763487872,583.77
1692,sess_1692_13930,1629,click,1763487926,690.08
1692,sess_1692_13930,1629,add_to_cart,1763487966,685.7
2455,sess_2455_63276,2681,view,1763790522,534.9
2455,sess_2455_63276,2681,click,1763790693,295.21
2455,sess_2455_63276,2681,add_to_cart,1763790578,615.11
2455,sess_2455_63276,2681,purchase,1763790957,427.46
2455,sess_2455_63276,2681,purchase,1763790850,246.09
2321,sess_2321_60878,1346,view,1758977866,597.71
2321,sess_2321_60878,1346,click,1758977949,839.11
2321,sess_2321_60878,1346,add_to_cart,1758978006,346.24
2498,sess_2498_42679,1445,view,1766269631,297.92
2498,sess_2498_42679,1445,click,1766269747,363.63
2498,sess_2498_42679,1445,add_to_cart,1766269975,130.61
2520,sess_2520_30001,1572,view,1757297951,713.22
2390,sess_2390_82813,2555,view,1758325706,242.17
2414,sess_2414_64827,1796,view,1756608966,58.42
2414,sess_2414_64827,1796,click,1756609002,595.5
2414,sess_2414_64827,1796,add_to_cart,1756609250,164.67
2414,sess_2414_64827,1796,purchase,1756609086,519.31
2414,sess_2414_64827,1796,purchase,1756609134,219.45
2663,sess_2663_44903,2291,view,1761373079,442.09
2663,sess_2663_44903,2291,click,1761373131,813.08
928,sess_928_40199,1958,view,1759657412,696.41
928,sess_928_40199,1958,click,1759657430,883.14
2767,sess_2767_36706,2459,view,1759175726,443.25
1233,sess_1233_74981,2448,view,1759397824,47.26
1233,sess_1233_74981,2448,click,1759397896,708.71
1233,sess_1233_74981,2448,add_to_cart,1759398000,526.13
2812,sess_2812_98575,2639,view,1754798944,596.67
2812,sess_2812_98575,2639,click,1754799115,737.68
2812,sess_2812_98575,2639,add_to_cart,1754799144,743.28
1886,sess_1886_83612,2029,view,1756452444,49.65
1886,sess_1886_83612,2029,click,1756452539,304.25
1886,sess_1886_83612,2029,add_to_cart,1756452520,824.99
1886,sess_1886_83612,2029,purchase,1756452948,674.0
1886,sess_1886_83612,2029,purchase,1756453128,382.49
2618,sess_2618_38158,1524,view,1760860998,149.88
2618,sess_2618_38158,1524,click,1760861012,331.51
2618,sess_2618_38158,1524,add_to_cart,1760861062,230.57
1780,sess_1780_42939,1728,view,1754394975,160.64
1780,sess_1780_42939,1728,click,1754394995,263.36
360,sess_360_68074,2403,view,1763615332,644.11
360,sess_360_68074,2403,click,1763615431,124.42
360,sess_360_68074,2403,add_to_cart,1763615468,293.89
360,sess_360_68074,2403,purchase,1763615830,517.42
360,sess_360_68074,2403,purchase,1763615936,873.94
1424,sess_1424_54607,2374,view,1760951313,564.99
965,sess_965_81739,1459,view,1762450246,489.54
965,sess_965_81739,1459,click,1762450411,237.54
965,sess_965_81739,1459,add_to_cart,1762450352,821.28
762,sess_762_65484,2454,view,1760919290,168.36
762,sess_762_65484,2454,click,1760919420,604.78
762,sess_762_65484,2454,add_to_cart,1760919324,701.69
762,sess_762_65484,2454,purchase,1760919401,187.28
762,sess_762_65484,2454,purchase,1760919870,87.11
1648,sess_1648_74364,1084,view,1767085569,327.9
520,sess_520_79303,2236,view,1763326575,413.76
2681,sess_2681_86071,2595,view,1753853955,326.3
2681,sess_2681_86071,2595,click,1753854113,19.82
2681,sess_2681_86071,2595,add_to_cart,1753854031,426.3
2881,sess_2881_90795,1370,view,1757401443,87.02
2881,sess_2881_90795,1370,click,1757401476,721.79
2881,sess_2881_90795,1370,add_to_cart,1757401563,285.56
2064,sess_2064_15865,2683,view,1762574285,565.13
2064,sess_2064_15865,2683,click,1762574412,658.68
2948,sess_2948_38944,1751,view,1767137063,70.05
2439,sess_2439_28341,2539,view,1765986373,495.23
2439,sess_2439_28341,2539,click,1765986494,259.46
824,sess_824_24448,2686,view,1763070807,216.05
824,sess_824_24448,2686,click,1763070851,40.31
824,sess_824_24448,2686,add_to_cart,1763070941,75.33
824,sess_824_24448,2686,purchase,1763070918,399.68
824,sess_824_24448,2686,purchase,1763071079,720.07
736,sess_736_63901,1848,view,1761915296,770.45
736,sess_736_63901,1848,click,1761915345,200.28
736,sess_736_63901,1848,add_to_cart,1761915510,78.72
736,sess_736_63901,1848,purchase,1761915626,871.25
736,sess_736_63901,1848,purchase,1761915660,459.66
1715,sess_1715_42839,2563,view,1760199001,299.25
1715,sess_1715_42839,2563,click,1760199044,379.47
569,sess_569_98401,2832,view,1763751323,566.52
1938,sess_1938_28870,2531,view,1760182133,102.35
032,sess_32_99808,2822,view,1752320184,495.32
032,sess_32_99808,2822,click,1752320199,384.21
032,sess_32_99808,2822,add_to_cart,1752320194,287.97
312,sess_312_33308,2583,view,1766414290,83.09
1570,sess_1570_33622,1930,view,1763768542,719.69
1570,sess_1570_33622,1930,click,1763768595,517.34
941,sess_941_12188,2557,view,1757246972,246.11
941,sess_941_12188,2557,click,1757247049,660.93
2871,sess_2871_64867,1655,view,1762259950,736.11
1812,sess_1812_34686,2192,view,1765373245,635.93
1812,sess_1812_34686,2192,click,1765373308,29.83
1812,sess_1812_34686,2192,add_to_cart,1765373393,159.8
2800,sess_2800_79248,1543,view,1754655270,565.64
2800,sess_2800_79248,1543,click,1754655450,298.49
2800,sess_2800_79248,1543,add_to_cart,1754655336,516.61
2800,sess_2800_79248,1543,purchase,1754655393,648.95
2800,sess_2800_79248,1543,purchase,1754655598,62.87
2673,sess_2673_52335,2856,view,1755897228,490.39
135,sess_135_22914,2596,view,1766973399,200.0
135,sess_135_22914,2596,click,1766973476,352.82
135,sess_135_22914,2596,add_to_cart,1766973595,651.34
919,sess_919_41210,1854,view,1767701369,434.31
919,sess_919_41210,1854,click,1767701468,630.21
793,sess_793_10379,1954,view,1758119470,809.84
490,sess_490_40577,1831,view,1760246849,30.67
490,sess_490_40577,1831,click,1760247019,132.9
490,sess_490_40577,1831,add_to_cart,1760247095,10.64
1105,sess_1105_24590,1903,view,1754071527,307.57
2868,sess_2868_82325,2790,view,1752735934,751.37
2868,sess_2868_82325,2790,click,1752735996,776.48
2571,sess_2571_22128,2679,view,1760276317,756.67
2571,sess_2571_22128,2679,click,1760276460,337.33
2571,sess_2571_22128,2679,add_to_cart,1760276597,98.49
2571,sess_2571_22128,2679,purchase,1760276620,545.01
2571,sess_2571_22128,2679,purchase,1760276717,34.09
2476,sess_2476_41031,1194,view,1756244057,215.84
2476,sess_2476_41031,1194,click,1756244079,882.95
2476,sess_2476_41031,1194,add_to_cart,1756244417,313.1
2476,sess_2476_41031,1194,purchase,1756244348,803.34
2476,sess_2476_41031,1194,purchase,1756244677,76.48
1551,sess_1551_42420,2243,view,1755773419,67.2
1551,sess_1551_42420,2243,click,1755773574,191.48
1540,sess_1540_13660,1589,view,1759101050,642.34
1540,sess_1540_13660,1589,click,1759101120,650.69
1540,sess_1540_13660,1589,add_to_cart,1759101082,347.75
1540,sess_1540_13660,1589,purchase,1759101548,267.12
1540,sess_1540_13660,1589,purchase,1759101430,745.4
1369,sess_1369_58314,2170,view,1759974264,597.89
1369,sess_1369_58314,2170,click,1759974366,778.64
028,sess_28_61374,2181,view,1764791975,422.61
028,sess_28_61374,2181,click,1764792145,288.98
028,sess_28_61374,2181,add_to_cart,1764792059,587.65
2955,sess_2955_24504,1374,view,1758063639,737.08
2955,sess_2955_24504,1374,click,1758063749,24.44
2955,sess_2955_24504,1374,add_to_cart,1758063713,880.4
2955,sess_2955_24504,1374,purchase,1758064137,592.23
2955,sess_2955_24504,1374,purchase,1758063723,110.03
1787,sess_1787_25406,2050,view,1767367899,797.65
903,sess_903_87022,1893,view,1756916306,531.02
2342,sess_2342_95679,1008,view,1759969754,45.04
805,sess_805_63243,1279,view,1756624068,475.12
805,sess_805_63243,1279,click,1756624161,836.23
805,sess_805_63243,1279,add_to_cart,1756624420,600.61
805,sess_805_63243,1279,purchase,1756624485,416.19
805,sess_805_63243,1279,purchase,1756624588,766.17
204,sess_204_97952,1174,view,1757934406,121.58
204,sess_204_97952,1174,click,1757934509,456.36
204,sess_204_97952,1174,add_to_cart,1757934466,95.56
1376,sess_1376_50096,1875,view,1760529094,867.76
1376,sess_1376_50096,1875,click,1760529214,182.85
1376,sess_1376_50096,1875,add_to_cart,1760529266,865.62
1376,sess_1376_50096,1875,purchase,1760529385,351.92
1376,sess_1376_50096,1875,purchase,1760529690,617.58
2429,sess_2429_29568,2675,view,1767191247,778.92
2429,sess_2429_29568,2675,click,1767191282,873.87
1509,sess_1509_84571,1822,view,1755420209,414.15
1509,sess_1509_84571,1822,click,1755420286,657.82
2746,sess_2746_56098,2249,view,1767057618,446.89
2746,sess_2746_56098,2249,click,1767057650,382.55
1089,sess_1089_93750,2801,view,1759876971,327.43
1089,sess_1089_93750,2801,click,1759877006,496.35
1089,sess_1089_93750,2801,add_to_cart,1759877037,441.57
1089,sess_1089_93750,2801,purchase,1759877367,236.66
1089,sess_1089_93750,2801,purchase,1759877451,849.54
1156,sess_1156_89588,2023,view,1763804947,777.12
1156,sess_1156_89588,2023,click,1763805109,835.73
1156,sess_1156_89588,2023,add_to_cart,1763805297,610.61
1156,sess_1156_89588,2023,purchase,1763805217,589.49
1156,sess_1156_89588,2023,purchase,1763805279,195.33
964,sess_964_89221,1764,view,1758101854,423.24
964,sess_964_89221,1764,click,1758101890,160.52
964,sess_964_89221,1764,add_to_cart,1758101938,695.95
964,sess_964_89221,1764,purchase,1758101929,550.86
964,sess_964_89221,1764,purchase,1758101934,627.63
1042,sess_1042_29490,1873,view,1761409738,101.63
365,sess_365_86712,2165,view,1758160455,190.53
365,sess_365_86712,2165,click,1758160521,610.74
365,sess_365_86712,2165,add_to_cart,1758160573,564.78
365,sess_365_86712,2165,purchase,1758160656,688.43
365,sess_365_86712,2165,purchase,1758160963,501.57
163,sess_163_79516,1658,view,1765585905,718.26
163,sess_163_79516,1658,click,1765586032,337.15
163,sess_163_79516,1658,add_to_cart,1765586035,297.15
163,sess_163_79516,1658,purchase,1765586172,160.96
163,sess_163_79516,1658,purchase,1765586097,48.88
2451,sess_2451_81940,2384,view,1759573706,432.57
2451,sess_2451_81940,2384,click,1759573742,103.25
2451,sess_2451_81940,2384,add_to_cart,1759574000,142.72
2421,sess_2421_48061,2751,view,1755294695,110.88
2421,sess_2421_48061,2751,click,1755294759,513.96
677,sess_677_28015,2640,view,1758096481,75.35
677,sess_677_28015,2640,click,1758096651,414.62
1768,sess_1768_42020,1688,view,1758286921,249.94
2955,sess_2955_58958,2662,view,1753776539,583.89
2955,sess_2955_58958,2662,click,1753776624,293.77
2955,sess_2955_58958,2662,add_to_cart,1753776795,623.76
2955,sess_2955_58958,2662,purchase,1753776932,652.57
2955,sess_2955_58958,2662,purchase,1753777135,71.91
1232,sess_1232_26454,1418,view,1756581361,191.3
2625,sess_2625_55841,1654,view,1763656015,832.57
2625,sess_2625_55841,1654,click,1763656039,62.77
1354,sess_1354_14149,2014,view,1753431750,127.51
1354,sess_1354_14149,2014,click,1753431872,142.97
1354,sess_1354_14149,2014,add_to_cart,1753432076,245.23
142,sess_142_59877,2502,view,1757886514,406.19
142,sess_142_59877,2502,click,1757886609,892.64
764,sess_764_35831,2807,view,1764464137,91.28
764,sess_764_35831,2807,click,1764464279,340.43
764,sess_764_35831,2807,add_to_cart,1764464381,878.86
2134,sess_2134_52534,2100,view,1767532599,515.79
2134,sess_2134_52534,2100,click,1767532673,205.82
2134,sess_2134_52534,2100,add_to_cart,1767532905,579.25
1117,sess_1117_17922,1545,view,1754626278,15.06
598,sess_598_87726,2758,view,1759859194,560.39
598,sess_598_87726,2758,click,1759859288,251.29
598,sess_598_87726,2758,add_to_cart,1759859502,136.08
598,sess_598_87726,2758,purchase,1759859209,97.02
598,sess_598_87726,2758,purchase,1759859750,719.93
2069,sess_2069_90123,2118,view,1752817676,577.71
2069,sess_2069_90123,2118,click,1752817735,863.49
2069,sess_2069_90123,2118,add_to_cart,1752818006,528.02
2069,sess_2069_90123,2118,purchase,1752817973,404.02
2069,sess_2069_90123,2118,purchase,1752818024,189.91
1257,sess_1257_23204,2632,view,1766314911,645.26
154,sess_154_49264,2752,view,1760125745,356.66
154,sess_154_49264,2752,click,1760125914,84.17
1688,sess_1688_60377,1587,view,1764666988,749.12
1688,sess_1688_60377,1587,click,1764667078,817.82
1163,sess_1163_10425,1853,view,1752509274,865.4
1163,sess_1163_10425,1853,click,1752509338,308.17
1027,sess_1027_91655,2625,view,1755912322,130.53
1027,sess_1027_91655,2625,click,1755912390,513.08
1027,sess_1027_91655,2625,add_to_cart,1755912334,441.68
1027,sess_1027_91655,2625,purchase,1755912400,675.92
1027,sess_1027_91655,2625,purchase,1755912594,600.1
939,sess_939_60203,1566,view,1752491876,826.58
939,sess_939_60203,1566,click,1752492040,833.4
939,sess_939_60203,1566,add_to_cart,1752492018,425.58
939,sess_939_60203,1566,purchase,1752491927,648.95
939,sess_939_60203,1566,purchase,1752491944,375.99
1024,sess_1024_16746,2898,view,1760403554,895.7
1465,sess_1465_34888,1222,view,1762151737,68.03
1465,sess_1465_34888,1222,click,1762151903,686.53
1465,sess_1465_34888,1222,add_to_cart,1762151789,666.45
1465,sess_1465_34888,1222,purchase,1762151752,821.45
1465,sess_1465_34888,1222,purchase,1762151925,262.67
438,sess_438_62344,1999,view,1766680277,463.62
438,sess_438_62344,1999,click,1766680437,304.35
438,sess_438_62344,1999,add_to_cart,1766680415,598.35
352,sess_352_45364,2083,view,1765766399,197.28
352,sess_352_45364,2083,click,1765766454,391.84
352,sess_352_45364,2083,add_to_cart,1765766593,658.01
051,sess_51_88286,1288,view,1754386785,296.54
051,sess_51_88286,1288,click,1754386900,627.28
051,sess_51_88286,1288,add_to_cart,1754386957,497.18
1800,sess_1800_97422,2325,view,1761549212,494.38
2318,sess_2318_33288,1122,view,1755433680,533.79
2318,sess_2318_33288,1122,click,1755433728,77.99
2318,sess_2318_33288,1122,add_to_cart,1755433988,776.65
2635,sess_2635_95250,2405,view,1763060336,513.82
2489,sess_2489_48036,1554,view,1765962489,7.15
345,sess_345_62005,1444,view,1752689665,523.39
345,sess_345_62005,1444,click,1752689818,109.78
345,sess_345_62005,1444,add_to_cart,1752689761,371.56
631,sess_631_31271,1012,view,1754040056,98.16
1237,sess_1237_29942,2823,view,1766944248,812.05
2649,sess_2649_67126,1620,view,1757437782,462.63
2649,sess_2649_67126,1620,click,1757437920,352.51
2649,sess_2649_67126,1620,add_to_cart,1757437978,562.19
2228,sess_2228_70732,1152,view,1764679716,113.04
2228,sess_2228_70732,1152,click,1764679890,347.64
2737,sess_2737_64570,1670,view,1762573279,624.77
2363,sess_2363_35085,1254,view,1754457711,647.67
2363,sess_2363_35085,1254,click,1754457859,589.51
2363,sess_2363_35085,1254,add_to_cart,1754457769,89.44
253,sess_253_28008,2060,view,1764157768,324.01
253,sess_253_28008,2060,click,1764157909,690.98
253,sess_253_28008,2060,add_to_cart,1764157898,261.55
2225,sess_2225_26434,1514,view,1765335140,355.69
1610,sess_1610_92540,1977,view,1763738877,10.01
572,sess_572_43179,1642,view,1765144307,483.67
572,sess_572_43179,1642,click,1765144424,720.06
1836,sess_1836_13884,1971,view,1762593989,557.55
1836,sess_1836_13884,1971,click,1762594044,586.98
1836,sess_1836_13884,1971,add_to_cart,1762594323,840.36
1836,sess_1836_13884,1971,purchase,1762594511,531.45
1836,sess_1836_13884,1971,purchase,1762594557,444.65
2893,sess_2893_61791,2864,view,1752544130,272.84
2893,sess_2893_61791,2864,click,1752544273,631.02
2893,sess_2893_61791,2864,add_to_cart,1752544394,438.63
2893,sess_2893_61791,2864,purchase,1752544247,68.46
2893,sess_2893_61791,2864,purchase,1752544606,585.61
732,sess_732_16784,2626,view,1767467311,749.47
732,sess_732_16784,2626,click,1767467325,794.34
732,sess_732_16784,2626,add_to_cart,1767467509,769.17
077,sess_77_28958,2409,view,1763051663,724.09
077,sess_77_28958,2409,click,1763051703,310.85
077,sess_77_28958,2409,add_to_cart,1763051765,389.6
077,sess_77_28958,2409,purchase,1763051900,796.94
077,sess_77_28958,2409,purchase,1763052127,670.7
2730,sess_2730_87794,2090,view,1764826281,898.28
2730,sess_2730_87794,2090,click,1764826397,677.46
2907,sess_2907_86143,2461,view,1758567941,629.69
2907,sess_2907_86143,2461,click,1758568002,500.44
424,sess_424_77015,2649,view,1758137601,817.14
424,sess_424_77015,2649,click,1758137771,173.34
2747,sess_2747_70217,2284,view,1758595242,384.4
2747,sess_2747_70217,2284,click,1758595252,430.82
163,sess_163_95290,1562,view,1753107029,317.7
163,sess_163_95290,1562,click,1753107150,696.17
947,sess_947_85866,1162,view,1763863556,738.74
947,sess_947_85866,1162,click,1763863670,613.84
947,sess_947_85866,1162,add_to_cart,1763863868,169.19
332,sess_332_51779,2333,view,1763625626,636.69
332,sess_332_51779,2333,click,1763625645,312.22
1923,sess_1923_74961,2751,view,1759766201,6.51
2288,sess_2288_84231,2130,view,1763070196,520.5
2288,sess_2288_84231,2130,click,1763070357,713.34
2288,sess_2288_84231,2130,add_to_cart,1763070410,178.84
1420,sess_1420_76134,1935,view,1760828827,113.6
1420,sess_1420_76134,1935,click,1760828850,214.67
1420,sess_1420_76134,1935,add_to_cart,1760828841,730.87
1420,sess_1420_76134,1935,purchase,1760829286,323.2
1420,sess_1420_76134,1935,purchase,1760829471,703.25
1054,sess_1054_57054,2132,view,1763148187,147.43
1054,sess_1054_57054,2132,click,1763148286,524.85
1054,sess_1054_57054,2132,add_to_cart,1763148369,91.64
774,sess_774_52913,2450,view,1757537388,316.57
395,sess_395_37285,2192,view,1756746955,99.65
395,sess_395_37285,2192,click,1756746985,24.29
395,sess_395_37285,2192,add_to_cart,1756747175,448.6
395,sess_395_37285,2192,purchase,1756747231,97.42
395,sess_395_37285,2192,purchase,1756747207,879.62
1757,sess_1757_56593,1470,view,1755493907,9.82
1757,sess_1757_56593,1470,click,1755493997,660.84
1757,sess_1757_56593,1470,add_to_cart,1755494045,59.33
1757,sess_1757_56593,1470,purchase,1755494102,447.47
1757,sess_1757_56593,1470,purchase,1755494071,127.46
1069,sess_1069_73814,1276,view,1753662784,708.37
1069,sess_1069_73814,1276,click,1753662908,781.67
1069,sess_1069_73814,1276,add_to_cart,1753662814,893.75
1069,sess_1069_73814,1276,purchase,1753662949,795.28
1069,sess_1069_73814,1276,purchase,1753663496,156.07
2595,sess_2595_28340,2691,view,1759154363,397.77
2156,sess_2156_56308,2672,view,1753370167,607.6
2156,sess_2156_56308,2672,click,1753370346,766.6
1312,sess_1312_25729,2797,view,1766626069,397.67
1312,sess_1312_25729,2797,click,1766626155,853.24
1734,sess_1734_38502,1501,view,1766630697,275.93
1734,sess_1734_38502,1501,click,1766630754,215.51
1734,sess_1734_38502,1501,add_to_cart,1766630759,808.0
1734,sess_1734_38502,1501,purchase,1766631120,453.98
1734,sess_1734_38502,1501,purchase,1766630881,876.62
221,sess_221_53821,2673,view,1754699758,799.87
221,sess_221_53821,2673,click,1754699935,747.64
221,sess_221_53821,2673,add_to_cart,1754699780,212.15
221,sess_221_53821,2673,purchase,1754700181,86.88
221,sess_221_53821,2673,purchase,1754699794,219.87
1711,sess_1711_22147,1610,view,1756443907,826.01
1711,sess_1711_22147,1610,click,1756443945,61.88
1711,sess_1711_22147,1610,add_to_cart,1756443995,274.79
2894,sess_2894_81299,1518,view,1766346933,41.94
2121,sess_2121_18215,1537,view,1760686838,495.59
2121,sess_2121_18215,1537,click,1760686979,401.61
2121,sess_2121_18215,1537,add_to_cart,1760687170,173.21
2121,sess_2121_18215,1537,purchase,1760686901,254.11
2121,sess_2121_18215,1537,purchase,1760687478,516.97
045,sess_45_12700,1430,view,1763111272,580.16
045,sess_45_12700,1430,click,1763111447,446.52
873,sess_873_50211,2484,view,1762686287,94.92
873,sess_873_50211,2484,click,1762686397,325.74
185,sess_185_48565,2649,view,1753659808,2.75
050,sess_50_24486,2289,view,1764467318,211.74
050,sess_50_24486,2289,click,1764467416,301.23
050,sess_50_24486,2289,add_to_cart,1764467560,514.53
546,sess_546_29233,1097,view,1756324415,115.98
546,sess_546_29233,1097,click,1756324479,537.52
546,sess_546_29233,1097,add_to_cart,1756324607,381.51
546,sess_546_29233,1097,purchase,1756324784,118.3
